"NomBan","NomAlb","NomGen","Estrellas"
"Mötley Crüe","Shout at the Devil","Heavy","0"
"Mötley Crüe","Theatre of Pain","FW-Glam","4"
"Mötley Crüe","Theatre of Pain","Glam","4"
"Mötley Crüe","Too Fast for Love","FW-Glam","5"
"Mötley Crüe","Too Fast for Love","Glam","5"
"Mötley Crüe","Too Fast for Love","Heavy","1"
"Motörhead","Ace of Spades","Hard","0"
"Motörhead","Ace of Spades","Heavy","4"
"Motörhead","Ace of Spades","Speed","2"
"Motörhead","Bastards","Heavy","0"
"Motörhead","Bomber","Hard","0"
"Motörhead","Bomber","Heavy","0"
"Motörhead","Bomber","Speed","0"
"Motörhead","Iron Fist","Heavy","0"
"Motörhead","Iron Fist","Punk Rock","0"
"Motörhead","Kiss of Death","Heavy","0"
"Motörhead","March ör Die","Hard","0"
"Motörhead","March ör Die","Heavy","0"
"Motörhead","Motörizer","Heavy","0"
"Motörhead","No Remorse","Hard","0"
"Motörhead","No Remorse","Heavy","2"
"Motörhead","Overkill","Hard","0"
"Motörhead","Overkill","Heavy","2"
"Motörhead","Overkill","Speed","2"
"Mudvayne","L.D. 50","Alternative","2"
"Mudvayne","L.D. 50","Heavy","0"
"Mudvayne","L.D. 50","Nu","4"
"Mudvayne","Lost and Found","Alternative","1"
"Mudvayne","Lost and Found","Hard","0"
"Mudvayne","Lost and Found","Nu","1"
"Mudvayne","Mudvayne","Alternative","0"
"Mudvayne","Mudvayne","Nu","0"
"Mudvayne","The End of All Things to Come","Nu","0"
"Mudvayne","The End of All Things to Come","Progressive","0"
"Mudvayne","The End of All Things to Come","Thrash.","0"
"Mudvayne","The New Game","Alternative","0"
"Mudvayne","The New Game","Hard","0"
"Mudvayne","The New Game","Nu","0"
"Mushroomhead","M3","Industrial","0"
"Mushroomhead","M3","Nu","0"
"Mushroomhead","Mushroomhead","Alternative","0"
"Mushroomhead","Mushroomhead","Industrial","0"
"Mushroomhead","Savior Sorrow","Alternative","0"
"Mushroomhead","Savior Sorrow","Experimental Rock","0"
"Mushroomhead","Savior Sorrow","Industrial","0"
"Mushroomhead","Savior Sorrow","Nu","0"
"Mushroomhead","Superbuick","Alternative","0"
"Mushroomhead","Superbuick","Industrial","0"
"Mushroomhead","Superbuick","Rapcore","0"
"Mushroomhead","The Righteous & the Butterfly","Alternative","1"
"Mushroomhead","The Righteous & the Butterfly","Electro","0"
"Mushroomhead","The Righteous & the Butterfly","Experimental","0"
"Mushroomhead","The Righteous & the Butterfly","Industrial","0"
"Mushroomhead","The Righteous & the Butterfly","Nu","0"
"Mushroomhead","XIII","Alternative","1"
"Mushroomhead","XIII","Avant-garde","0"
"Mushroomhead","XIII","Industrial","0"
"Mushroomhead","XIII","Nu","2"
"My Dying Bride","For Lies I Sire","Doom","0"
"My Dying Bride","For Lies I Sire","Gothic","0"
"My Dying Bride","Like Gods of the Sun","Doom","1"
"My Dying Bride","Like Gods of the Sun","Gothic","3"
"My Dying Bride","Songs of Darkness, Words of Light","Death.","0"
"My Dying Bride","Songs of Darkness, Words of Light","Doom","2"
"My Dying Bride","Songs of Darkness, Words of Light","Gothic","0"
"My Dying Bride","The Angel and the Dark River","Doom","4"
"My Dying Bride","The Angel and the Dark River","Gothic","2"
"My Dying Bride","The Dreadful Hours","Death.","0"
"My Dying Bride","The Dreadful Hours","Doom","4"
"My Dying Bride","The Dreadful Hours","Gothic","2"
"My Dying Bride","The Light at the End of the World","Death.","0"
"My Dying Bride","The Light at the End of the World","Doom","2"
"My Dying Bride","The Light at the End of the World","Gothic","2"
"My Dying Bride","Turn Loose the Swans","Death.","0"
"My Dying Bride","Turn Loose the Swans","Doom","5"
"My Dying Bride","Turn Loose the Swans","Gothic","3"
"Napalm Death","Apex Predator - Easy Meat","Extreme","0"
"Napalm Death","Apex Predator - Easy Meat","Grindcore","3"
"Napalm Death","Enemy of the Music Business","Extreme","0"
"Napalm Death","Enemy of the Music Business","Grindcore","2"
"Napalm Death","From Enslavement to Obliteration","Extreme","1"
"Napalm Death","From Enslavement to Obliteration","Grindcore","5"
"Napalm Death","Harmony Corruption","Death.","3"
"Napalm Death","Harmony Corruption","Extreme","1"
"Napalm Death","Harmony Corruption","Grindcore","3"
"Napalm Death","Nazi Punks Fuck Off","Death.","0"
"Napalm Death","Nazi Punks Fuck Off","Extreme","0"
"Napalm Death","Nazi Punks Fuck Off","Grindcore","0"
"Napalm Death","Scum","Extreme","1"
"Napalm Death","Scum","Grindcore","5"
"Napalm Death","Smear Campaign","Death.","0"
"Napalm Death","Smear Campaign","Extreme","0"
"Napalm Death","Smear Campaign","Grindcore","0"
"Napalm Death","Throes of Joy in the Jaws of Defeatism","Grindcore","2"
"Napalm Death","Time Waits for No Slave","Extreme","0"
"Napalm Death","Time Waits for No Slave","Grindcore","2"
"Napalm Death","Utopia Banished","Death.","0"
"Napalm Death","Utopia Banished","Extreme","0"
"Napalm Death","Utopia Banished","Grindcore","0"
"Neurosis","A Sun That Never Sets","Doom","0"
"Neurosis","A Sun That Never Sets","Folk","0"
"Neurosis","A Sun That Never Sets","Post-Metal","5"
"Neurosis","A Sun That Never Sets","Sludge","4"
"Neurosis","Enemy of the Sun","Extreme","0"
"Neurosis","Enemy of the Sun","Industrial","0"
"Neurosis","Enemy of the Sun","Post-Metal","2"
"Neurosis","Enemy of the Sun","Sludge","0"
"Neurosis","Given to the Rising","Post-Metal","3"
"Neurosis","Given to the Rising","Sludge","0"
"Neurosis","Honor Found in Decay","Post-Metal","0"
"Neurosis","Honor Found in Decay","Sludge","0"
"Neurosis","Souls at Zero","Experimental","0"
"Neurosis","Souls at Zero","Extreme","0"
"Neurosis","Souls at Zero","Industrial","0"
"Neurosis","Souls at Zero","Post-Hardcore","0"
"Neurosis","Souls at Zero","Post-Metal","2"
"Neurosis","Souls at Zero","Sludge","4"
"Neurosis","The Eye of Every Storm","Folk","0"
"Neurosis","The Eye of Every Storm","Post-Metal","5"
"Neurosis","The Eye of Every Storm","Post-Rock","0"
"Neurosis","The Eye of Every Storm","Sludge","3"
"Neurosis","Through Silver in Blood","Extreme","1"
"Neurosis","Through Silver in Blood","Industrial","1"
"Neurosis","Through Silver in Blood","Post-Metal","5"
"Neurosis","Through Silver in Blood","Sludge","5"
"Neurosis","Times of Grace","Doom","0"
"Neurosis","Times of Grace","Post-Metal","4"
"Neurosis","Times of Grace","Sludge","5"
"Nevermore","Dead Heart in a Dead World","Progressive","1"
"Nevermore","Dead Heart in a Dead World","Thrash.","1"
"Nevermore","Dreaming Neon Black","Heavy","0"
"Nevermore","Dreaming Neon Black","Progressive","0"
"Nevermore","Dreaming Neon Black","Thrash.","0"
"Nevermore","Enemies of Reality","Progressive","0"
"Nevermore","Enemies of Reality","Thrash.","0"
"Nevermore","The Obsidian Conspiracy","Progressive","0"
"Nevermore","The Obsidian Conspiracy","Thrash.","0"
"Nevermore","This Godless Endeavor","Progressive","0"
"Nevermore","This Godless Endeavor","Thrash.","0"
"Nightwish","Century Child","Power","0"
"Nightwish","Century Child","Symphonic","4"
"Nightwish","Dark Passion Play","Symphonic","5"
"Nightwish","Endless Forms Most Beautiful","Power","0"
"Nightwish","Endless Forms Most Beautiful","Symphonic","2"
"Nightwish","Imaginaerum","Symphonic","1"
"Nightwish","Oceanborn","Power","4"
"Nightwish","Oceanborn","Symphonic","5"
"Nightwish","Once","Symphonic","5"
"Nightwish","Over the Hills and Far Away EP","Power","0"
"Nightwish","Over the Hills and Far Away EP","Symphonic","0"
"Nightwish","Wishmaster","Power","0"
"Nightwish","Wishmaster","Symphonic","3"
"Nile","Amongst the Catacombs of Nephren-Ka","Death-Brutal","0"
"Nile","Amongst the Catacombs of Nephren-Ka","Death-Tech","1"
"Nile","Amongst the Catacombs of Nephren-Ka","Death.","0"
"Nile","Amongst the Catacombs of Nephren-Ka","Extreme","2"
"Nile","Annihilation of the Wicked","Death-Brutal","0"
"Nile","Annihilation of the Wicked","Death-Tech","5"
"Nile","Annihilation of the Wicked","Death.","4"
"Nile","Annihilation of the Wicked","Extreme","2"
"Nile","Black Seeds of Vengeance","Death-Brutal","0"
"Nile","Black Seeds of Vengeance","Death-Tech","2"
"Nile","Black Seeds of Vengeance","Death.","0"
"Nile","Black Seeds of Vengeance","Extreme","0"
"Nile","In Their Darkened Shrines","Death-Brutal","0"
"Nile","In Their Darkened Shrines","Death-Tech","3"
"Nile","In Their Darkened Shrines","Death.","0"
"Nile","In Their Darkened Shrines","Extreme","1"
"Nile","Those Whom the Gods Detest","Death-Brutal","0"
"Nile","Those Whom the Gods Detest","Death-Tech","2"
"Nile","Those Whom the Gods Detest","Death.","0"
"Nile","Those Whom the Gods Detest","Extreme","1"
"Nile","What Should Not Be Unearthed","Death-Brutal","0"
"Nile","What Should Not Be Unearthed","Death-Tech","2"
"Nile","What Should Not Be Unearthed","Death.","0"
"Nile","What Should Not Be Unearthed","Extreme","0"
"Nuclear Assault","Game Over","Thrash-Crossover","1"
"Nuclear Assault","Game Over","Thrash.","1"
"Nuclear Assault","Handle with Care","Thrash-Crossover","1"
"Nuclear Assault","Handle with Care","Thrash.","3"
"Nuclear Assault","Survive","Thrash-Crossover","0"
"Nuclear Assault","Survive","Thrash.","0"
"Nuclear Assault","The Plague","Thrash.","0"
"Obituary","Cause of Death","Death.","5"
"Obituary","Cause of Death","Extreme","1"
"Obituary","Frozen in Time","Death.","0"
"Obituary","Inked in Blood","Death.","0"
"Obituary","Slowly We Rot","Death.","3"
"Obituary","Slowly We Rot","Extreme","1"
"Obituary","World Demise","Death.","0"
"Obituary","World Demise","Extreme","0"
"Obituary","Xecutioner's Return","Death.","0"
"Opeth","Blackwater Park","Death.","4"
"Opeth","Blackwater Park","Extreme","3"
"Opeth","Blackwater Park","Progressive","5"
"Opeth","Damnation","Progressive","1"
"Opeth","Damnation","Rock","0"
"Opeth","Deliverance","Death.","0"
"Opeth","Deliverance","Progressive","0"
"Opeth","Ghost Reveries","Death.","2"
"Opeth","Ghost Reveries","Extreme","2"
"Opeth","Ghost Reveries","Progressive","4"
"Opeth","Morningrise","Black.","0"
"Opeth","Morningrise","Death.","1"
"Opeth","Morningrise","Extreme","1"
"Opeth","Morningrise","Progressive","1"
"Opeth","My Arms, Your Hearse","Black.","0"
"Opeth","My Arms, Your Hearse","Death.","2"
"Opeth","My Arms, Your Hearse","Extreme","1"
"Opeth","My Arms, Your Hearse","Progressive","0"
"Opeth","Still Life","Death.","0"
"Opeth","Still Life","Extreme","1"
"Opeth","Still Life","Progressive","4"
"Opeth","Watershed","Death.","0"
"Opeth","Watershed","Progressive","0"
"Overkill","Feel the Fire","Speed","1"
"Overkill","Feel the Fire","Thrash.","1"
"Overkill","Horrorscope","Thrash.","1"
"Overkill","Ironbound","Thrash.","0"
"Overkill","Taking Over","Speed","0"
"Overkill","Taking Over","Thrash.","0"
"Overkill","The Electric Age","Thrash.","0"
"Overkill","The Years of Decay","Thrash.","4"
"Overkill","Under the Influence","Speed","0"
"Overkill","Under the Influence","Thrash.","0"
"Ozzy Osbourne","Bark at the Moon","Hard","0"
"Ozzy Osbourne","Bark at the Moon","Heavy","0"
"Ozzy Osbourne","Black Rain","Heavy","0"
"Ozzy Osbourne","Blizzard of Ozz","Hard","0"
"Ozzy Osbourne","Blizzard of Ozz","Heavy","5"
"Ozzy Osbourne","Diary of a Madman","Hard","0"
"Ozzy Osbourne","Diary of a Madman","Heavy","4"
"Ozzy Osbourne","Down to Earth","Heavy","0"
"Ozzy Osbourne","No More Tears","Hard","0"
"Ozzy Osbourne","No More Tears","Heavy","1"
"Ozzy Osbourne","Ozzmosis","Heavy","0"
"Ozzy Osbourne","The Ultimate Sin","Glam","2"
"Ozzy Osbourne","The Ultimate Sin","Heavy","0"
"P.O.D.","Greatest Hits: The Atlantic Years","Alternative","0"
"P.O.D.","Greatest Hits: The Atlantic Years","Nu","0"
"P.O.D.","Greatest Hits: The Atlantic Years","Rapcore","0"
"P.O.D.","Murdered Love","Alternative","0"
"P.O.D.","Murdered Love","Nu","0"
"P.O.D.","Murdered Love","Rapcore","0"
"P.O.D.","Satellite","Alternative","0"
"P.O.D.","Satellite","Nu","2"
"P.O.D.","Satellite","Rapcore","1"
"P.O.D.","Satellite","Reggae","0"
"P.O.D.","Testify","Alternative","0"
"P.O.D.","Testify","Christian","0"
"P.O.D.","Testify","Nu","0"
"P.O.D.","Testify","Rapcore","0"
"P.O.D.","Testify","Reggae","0"
"P.O.D.","The Fundamental Elements of Southtown","Nu","2"
"P.O.D.","The Fundamental Elements of Southtown","Rapcore","0"
"P.O.D.","The Matrix Reloaded: The Album","Alternative","0"
"P.O.D.","The Matrix Reloaded: The Album","Industrial","0"
"P.O.D.","The Matrix Reloaded: The Album","Nu","0"
"Pain","Coming Home","Industrial","0"
"Pain","Cynic Paradise","Industrial","0"
"Pain","Dancing with the Dead","Industrial","0"
"Pain","Nothing Remains the Same","Industrial","1"
"Pain","Psalms of Extinction","Industrial","0"
"Pain","Rebirth","Industrial","2"
"Pain","You Only Live Twice","Industrial","0"
"Pantera","Cowboys from Hell","Groove","5"
"Pantera","Cowboys from Hell","Heavy","0"
"Pantera","Cowboys from Hell","Speed","0"
"Pantera","Cowboys from Hell","Thrash.","1"
"Pantera","Far Beyond Driven","Groove","5"
"Pantera","Far Beyond Driven","Thrash.","0"
"Pantera","Reinventing the Steel","Groove","4"
"Pantera","Reinventing the Steel","Thrash.","0"
"Pantera","The Great Southern Trendkill","Groove","5"
"Pantera","The Great Southern Trendkill","Sludge","0"
"Pantera","The Great Southern Trendkill","Thrash.","0"
"Pantera","Vulgar Display of Power","Groove","5"
"Pantera","Vulgar Display of Power","Thrash.","0"
"Papa Roach","F.E.A.R.","Alternative","0"
"Papa Roach","F.E.A.R.","Electronic","0"
"Papa Roach","F.E.A.R.","Hard","0"
"Papa Roach","F.E.A.R.","Rap","0"
"Papa Roach","Getting Away with Murder","Alternative","0"
"Papa Roach","Getting Away with Murder","Hard","0"
"Papa Roach","Infest","Alternative","2"
"Papa Roach","Infest","Nu","3"
"Papa Roach","Infest","Rap","1"
"Papa Roach","Lovehatetragedy","Alternative","0"
"Papa Roach","Lovehatetragedy","Hard","0"
"Papa Roach","Lovehatetragedy","Nu","0"
"Papa Roach","Metamorphosis","Alternative","0"
"Papa Roach","Metamorphosis","Hard","0"
"Papa Roach","The Paramour Sessions","Alternative","0"
"Papa Roach","The Paramour Sessions","Hard","0"
"Paradise Lost","Draconian Times","Doom","3"
"Paradise Lost","Draconian Times","Gothic","5"
"Paradise Lost","Faith Divides Us – Death Unites Us","Doom","0"
"Paradise Lost","Faith Divides Us – Death Unites Us","Gothic","0"
"Paradise Lost","Gothic","Death.","0"
"Paradise Lost","Gothic","Doom","5"
"Paradise Lost","Gothic","Gothic","3"
"Paradise Lost","Icon","Doom","2"
"Paradise Lost","Icon","Gothic","5"
"Paradise Lost","In Requiem","Doom","0"
"Paradise Lost","In Requiem","Gothic","2"
"Paradise Lost","One Second","Electronic","0"
"Paradise Lost","One Second","Gothic","3"
"Paradise Lost","One Second","Rock","0"
"Paradise Lost","Shades of God","Death.","0"
"Paradise Lost","Shades of God","Doom","0"
"Paradise Lost","Shades of God","Gothic","0"
"Paradise Lost","Symbol of Life","Electronic","0"
"Paradise Lost","Symbol of Life","Gothic","1"
"Paradise Lost","Symbol of Life","Industrial","0"
"Paradise Lost","Symbol of Life","Rock","0"
"Paradise Lost","The Plague Within","Death.","0"
"Paradise Lost","The Plague Within","Doom","0"
"Paradise Lost","The Plague Within","Gothic","2"
"Parkway Drive","Atlas","Metalcore","0"
"Parkway Drive","Deep Blue","Metalcore","0"
"Parkway Drive","Horizons","Metalcore","5"
"Parkway Drive","Ire","Heavy","0"
"Parkway Drive","Ire","Metalcore","1"
"Parkway Drive","Killing with a Smile","Metalcore","2"
"Parkway Drive","Reverence","Heavy","0"
"Parkway Drive","Reverence","Metalcore","0"
"Pentagram","Be Forewarned","Doom","0"
"Pentagram","Be Forewarned","Heavy","0"
"Pentagram","Day of Reckoning","Doom","3"
"Pentagram","Day of Reckoning","Heavy","0"
"Pentagram","First Daze Here - The Vintage Collection","Doom","0"
"Pentagram","First Daze Here - The Vintage Collection","Hard","0"
"Pentagram","First Daze Here - The Vintage Collection","Heavy","0"
"Pentagram","Relentless","Doom","4"
"Pentagram","Relentless","Heavy","0"
"Pentagram","Review Your Choices","Doom","0"
"Pentagram","Review Your Choices","Heavy","0"
"Periphery","Juggernaut: Alpha","Djent","4"
"Periphery","Juggernaut: Alpha","Metalcore","0"
"Periphery","Juggernaut: Alpha","Progressive","0"
"Periphery","Juggernaut: Omega","Djent","3"
"Periphery","Juggernaut: Omega","Metalcore","0"
"Periphery","Juggernaut: Omega","Progressive","0"
"Periphery","Periphery","Djent","5"
"Periphery","Periphery","Metalcore","0"
"Periphery","Periphery","Progressive","0"
"Periphery","Periphery II: This Time It's Personal","Djent","5"
"Periphery","Periphery II: This Time It's Personal","Metalcore","0"
"Periphery","Periphery II: This Time It's Personal","Progressive","1"
"Periphery","Periphery III: Select Difficulty","Djent","4"
"Periphery","Periphery III: Select Difficulty","Metalcore","0"
"Periphery","Periphery III: Select Difficulty","Progressive","0"
"Periphery","Periphery IV: Hail Stan","Djent","3"
"Periphery","Periphery IV: Hail Stan","Progressive","0"
"Pig Destroyer","Book Burner","Extreme","0"
"Pig Destroyer","Book Burner","Grindcore","0"
"Pig Destroyer","Phantom Limb","Extreme","0"
"Pig Destroyer","Phantom Limb","Grindcore","4"
"Pig Destroyer","Prowler in the Yard","Grindcore","5"
"Pig Destroyer","Terrifyer","Extreme","1"
"Pig Destroyer","Terrifyer","Grindcore","5"
"Poison","Flesh & Blood","Glam","3"
"Poison","Flesh & Blood","Hard","0"
"Poison","Flesh & Blood","SW-Glam","3"
"Poison","Look What the Cat Dragged in","Glam","5"
"Poison","Look What the Cat Dragged in","Hard","0"
"Poison","Look What the Cat Dragged in","SW-Glam","5"
"Poison","Open Up and Say... Ahh!","Glam","5"
"Poison","Open Up and Say... Ahh!","SW-Glam","5"
"Poison","Poison'd","Glam","0"
"Poison","Poison'd","Hard","0"
"Poison","Poison'd","Heavy","0"
"Poison","Poison'd","SW-Glam","0"
"Possessed","Beyond The Gates","Death.","0"
"Possessed","Beyond The Gates","Extreme","0"
"Possessed","Beyond The Gates","Thrash.","0"
"Possessed","Revelations of Oblivion","Death.","0"
"Possessed","Revelations of Oblivion","Extreme","0"
"Possessed","Revelations of Oblivion","Thrash.","0"
"Possessed","Seven Churches","Death.","5"
"Possessed","Seven Churches","Extreme","4"
"Possessed","Seven Churches","Thrash.","2"
"Powerwolf","Bible of the Beast","Heavy","0"
"Powerwolf","Bible of the Beast","Power","0"
"Powerwolf","Blessed & Possessed","Heavy","0"
"Powerwolf","Blessed & Possessed","Power","1"
"Powerwolf","Blood of the Saints","Heavy","0"
"Powerwolf","Blood of the Saints","Power","1"
"Powerwolf","Preachers of the Night","Heavy","0"
"Powerwolf","Preachers of the Night","Power","0"
"Powerwolf","The Sacrament of Sin","Heavy","0"
"Powerwolf","The Sacrament of Sin","Power","0"
"Powerwolf","The Sacrament of Sin","Symphonic","0"
"Primal Fear","16.6 - Before the Devil Knows You're Dead","Heavy","0"
"Primal Fear","16.6 - Before the Devil Knows You're Dead","Power","0"
"Primal Fear","16.6 - Before the Devil Knows You're Dead","Speed","0"
"Primal Fear","16.6 - Before the Devil Knows You're Dead","SW-Power","0"
"Primal Fear","Apocalypse","Heavy","0"
"Primal Fear","Apocalypse","Power","0"
"Primal Fear","Apocalypse","Speed","0"
"Primal Fear","Apocalypse","SW-Power","0"
"Primal Fear","Delivering the Black","Heavy","0"
"Primal Fear","Delivering the Black","Power","0"
"Primal Fear","Delivering the Black","Speed","0"
"Primal Fear","Delivering the Black","SW-Power","0"
"Primal Fear","Devil's Ground","Heavy","0"
"Primal Fear","Devil's Ground","Power","0"
"Primal Fear","Devil's Ground","SW-Power","0"
"Primal Fear","Jaws of Death","Heavy","0"
